data,regiao,operacao,original,temperatura_maxima,temperatura_minima,status
2017-11-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,18.0,Normal
2017-11-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,11.0,Normal
2017-11-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,15.0,Normal
2017-11-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,15.0,Normal
2017-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,14.0,Normal
2017-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,14.0,Normal
2017-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,31.0,Normal
2017-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,12.0,Normal
2017-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,18.0,Normal
2017-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,15.0,Normal
2017-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,19.0,Normal
2017-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,16.0,Normal
2017-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,10.0,Normal
2017-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,15.0,Normal
2017-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,15.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,18.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,17.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,31.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,15.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,22.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,15.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,24.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,20.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,14.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,12.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,16.0,Normal
2017-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,15.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,18.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,19.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,31.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,19.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,20.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,20.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,21.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,19.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,21.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,17.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,19.0,Normal
2017-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,21.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,18.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,19.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,31.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,19.0,0.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,20.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,18.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,21.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,19.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,19.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.0,14.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.0,19.0,Normal
2017-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.0,19.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,16.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,18.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,31.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,16.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,21.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,18.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,21.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,19.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,34.0,18.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.0,13.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,17.0,Normal
2017-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,16.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,16.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,16.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,31.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,15.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,19.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,16.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,20.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,18.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,18.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,34.0,12.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,16.0,Normal
2017-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,16.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,17.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,17.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,0.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,15.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,20.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,17.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,20.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,20.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,19.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,15.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,18.0,Normal
2017-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,20.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,18.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,18.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,0.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,19.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,20.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,19.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,19.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,19.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,20.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,16.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,20.0,Normal
2017-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,20.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,20.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,20.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,26.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,23.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,22.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,19.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,21.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,19.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,21.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,349.0,14.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,20.0,Normal
2017-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,19.0,Normal
2017-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,20.0,Normal
2017-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,19.0,Normal
2017-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,27.0,Normal
2017-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,18.0,Normal
2017-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,21.0,Normal
2017-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,17.0,Normal
2017-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,21.0,Normal
2017-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,15.0,Normal
2017-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.0,10.0,Normal
2017-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,18.0,Normal
2017-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,16.0,Normal
2017-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,15.0,Normal
2017-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,15.0,Normal
2017-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,60.0,25.0,Normal
2017-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,14.0,Normal
2017-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,16.0,Normal
2017-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,12.0,Normal
2017-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,17.0,Normal
2017-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,12.0,Normal
2017-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,221.0,7.0,Normal
2017-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,14.0,Normal
2017-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,10.0,Normal
2017-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,13.0,Normal
2017-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,12.0,Normal
2017-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,63.0,-200.0,Normal
2017-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,13.0,Normal
2017-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,13.0,Normal
2017-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,14.0,Normal
2017-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,14.0,Normal
2017-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,15.0,Normal
2017-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,10.0,Normal
2017-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,14.0,Normal
2017-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,16.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,13.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,15.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,61.0,24.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,11.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,14.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,11.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,27.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,58.0,16.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,12.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,7.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,60.0,13.0,Normal
2017-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,11.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,19.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,18.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,60.0,27.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,0.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,17.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,15.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,34.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,18.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,15.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,8.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,17.0,Normal
2017-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,16.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,21.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,20.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,28.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,19.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,22.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,19.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,20.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,19.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,19.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,15.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,21.0,Normal
2017-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,19.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,18.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,20.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,26.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,19.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,22.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,19.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,20.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,18.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,21.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,284.0,-200.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,20.0,Normal
2017-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,20.0,Normal
2017-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,19.0,Normal
2017-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,20.0,Normal
2017-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,26.0,Normal
2017-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,19.0,Normal
2017-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,21.0,Normal
2017-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,19.0,Normal
2017-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,19.0,Normal
2017-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,20.0,Normal
2017-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,269.0,16.0,Normal
2017-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,20.0,Normal
2017-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,19.0,Normal
2017-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,19.0,Normal
2017-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,20.0,Normal
2017-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,26.0,Normal
2017-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,21.0,Normal
2017-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,21.0,Normal
2017-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,21.0,Normal
2017-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,20.0,Normal
2017-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,27.0,21.0,Normal
2017-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.0,18.0,Normal
2017-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,21.0,Normal
2017-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,22.0,Normal
2017-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,20.0,Normal
2017-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,20.0,Normal
2017-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,60.0,28.0,Normal
2017-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,25.0,Normal
2017-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,21.0,Normal
2017-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,21.0,Normal
2017-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,21.0,Normal
2017-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,21.0,Normal
2017-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,16.0,Normal
2017-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,22.0,Normal
2017-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,22.0,Normal
2017-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,21.0,Normal
2017-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,21.0,Normal
2017-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,27.0,Normal
2017-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,19.0,Normal
2017-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,23.0,Normal
2017-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,20.0,Normal
2017-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,20.0,Normal
2017-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,20.0,Normal
2017-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,15.0,Normal
2017-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,21.0,Normal
2017-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,21.0,Normal
2017-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,19.0,Normal
2017-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,20.0,Normal
2017-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,26.0,Normal
2017-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,19.0,Normal
2017-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,20.0,Normal
2017-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,18.0,Normal
2017-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,20.0,Normal
2017-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,19.0,Normal
2017-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,15.0,Normal
2017-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,19.0,Normal
2017-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,19.0,Normal
2017-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,16.0,Normal
2017-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,17.0,Normal
2017-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,850.0,-200.0,Normal
2017-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,15.0,Normal
2017-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,19.0,Normal
2017-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,16.0,Normal
2017-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,17.0,Normal
2017-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.0,18.0,Normal
2017-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.0,14.0,Normal
2017-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,16.0,Normal
2017-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,19.0,Normal
2017-11-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,18.0,Normal
2017-11-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,17.0,Normal
2017-11-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,62.0,28.0,Normal
2017-11-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,15.0,Normal
2017-11-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,19.0,Normal
